"words"	"Freq"
"coinfections"	1
"colchicus)"	1
"coli)"	1
"coliform"	1
"colitis"	1
"collagen-based"	1
"collectively"	1
"collision"	1
"colloidal"	1
"column)"	1
"columnar"	1
"combinations"	1
"combinations)"	1
"combines"	1
"comes"	1
"comfort"	1
"comfortable"	1
"commensal"	1
"commercialized"	1
"comorbidity"	1
"company"	1
"comparability"	1
"comparisons"	1
"compartmental"	1
"compensation"	1
"competent"	1
"competitions"	1
"competitiveness"	1
"competitor"	1
"complementary"	1
"complete18s"	1
"complex-specific"	1
"complex‚†-‚†collected"	1
"compliant"	1
"complications"	1
"complutense"	1
"comply"	1
"composite"	1
"compromised"	1
"compulsory"	1
"computer-generated"	1
"concanavalin"	1
"concatenated"	1
"concealed"	1
"concentric"	1
"concept"	1
"conceptual"	1
"conditions)"	1
"conducive"	1
"conduct"	1
"conducting"	1
"conferred"	1
"conferring"	1
"confluence"	1
"confocal"	1
"conformation"	1
"conformation-dependent"	1
"conformations"	1
"conformity"	1
"congestion"	1
"coniglicoltori"	1
"conjugate"	1
"conjunction"	1
"conjunctival"	1
"connective"	1
"connectivity"	1
"consensus"	1
"consensus-polymerase"	1
"consider"	1
"considers"	1
"constantly"	1
"constellation"	1
"constituents"	1
"constituted"	1
"constitutes"	1
"constitution"	1
"constraints"	1
"construct"	1
"constructed"	1
"consumed"	1
"consumer"	1
"consuming"	1
"contaminants"	1
"contaminate"	1
"contaminations"	1
"contaminations/infections"	1
"conte@izs"	1
"contentious"	1
"contents"	1
"contiguous"	1
"continent"	1
"continents"	1
"continually"	1
"contraceptive"	1
"contract"	1
"contracting"	1
"contrariwise"	1
"contrasting"	1
"contributing"	1
"contributors"	1
"contributory"	1
"control)"	1
"controllo"	1
"controversial"	1
"convenience"	1
"converted"	1
"convey"	1
"cooperation"	1
"coordination"	1
"copies"	1
"copies/Óºl"	1
"copies/ml"	1
"copies/ml)"	1
"coresistance"	1
"coronaviridae"	1
"coronaviruses"	1
"correction"	1
"correlates"	1
"correlating"	1
"corresponded"	1
"corsicanus"	1
"corsicanus)"	1
"cortical"	1
"corynebacteria"	1
"corynebacterial"	1
"corynebacterium"	1
"cosmopolitan"	1
"cost/benefit"	1
"costing"	1
"costly"	1
"coughing"	1
"count)"	1
"countrywide"	1
"counts)"	1
"cov"	1
"covariant"	1
"cover"	1
"covertly"	1
"coxiella"	1
"coxofemoral"	1
"coxsackie"	1
"coxsackievirus"	1
"crack"	1
"cream"	1
"creating"	1
"creation"	1
"credible"	1
"criterion"	1
"criticism"	1
"croatia"	1
"crohn"	1
"cronobacter"	1
"cross-breed"	1
"cross-talk"	1
"crossed"	1
"crude"	1
"cryaerophilus"	1
"cryo-electron"	1
"crystalline"	1
"ct"	1
"culled"	1
"culling)"	1
"cultivating"	1
"cultivation"	1
"culturing"	1
"cupa"	1
"cura"	1
"curd"	1
"cure"	1
"curves"	1
"cut"	1
"cuticle"	1
"cutting"	1
"cyclophosphamide"	1
"cynom-k1"	1
"cysticercosis"	1
"cytology"	1
"cytopathic"	1
"cytoplasm"	1
"cytoprotective"	1
"cytoskeleton"	1
"cytotoxic"	1
"cytotoxicity"	1
"d-01307"	1
"d/swine/oklahoma/1334/2011"	1
"d=26"	1
"d=intramuscular"	1
"d„∂ner"	1
"daltonics)"	1
"damaged"	1
"daminelli@izsler"	1
"dams"	1
"dangerous"	1
"daniele"	1
"dantec"	1
"das-elisa"	1
"dated"	1
"dating"	1
"datura"	1
"day-old"	1
"days--4/0/4/15/30"	1
"days-old"	1
"dc"	1
"dcs"	1
"dealing"	1
"death)"	1
"dec"	1
"deceased"	1
"deciding"	1
"decimal"	1
"declined"	1
"dedicated"	1
"deep-sequencing"	1
"defatted"	1
"defatting"	1
"defense"	1
"defilippo@izsler"	1
"definitions"	1
"definitively"	1
"degenerate"	1
"degrade"	1
"degrees"	1
"dehydrating"	1
"dehydrogenase"	1
"delibato@iss"	1
"delineating"	1
"delivery"	1
"delphi"	1
"demand"	1
"demineralization"	1
"demineralized"	1
"demolition/construction"	1
"demonstration"	1
"dendrograms"	1
"dense"	1
"densely"	1
"densitometry"	1
"dents"	1
"deoxyribonucleic"	1
"depend"	1
"dependency"	1
"depletion)"	1
"deposited"	1
"depressions"	1
"depressive"	1
"depth"	1
"derivative"	1
"derivatization"	1
"derivatized"	1
"derive"	1
"dermacentor"	1
"dermatitis"	1
"dermatitis/panniculitis"	1
"descendants"	1
"descriptions"	1
"deserves"	1
"designs"	1
"desirable"	1
"desmotomy"	1
"desorption"	1
"desorption/ionisation"	1
"destroyed"	1
"detections"	1
"detects"	1
"determinate"	1
"determines"	1
"determining"	1
"detrimental"	1
"deuterium"	1
"developers"	1
"developments"	1
"deviation"	1
"devices"	1
"dfra1"	1
"dfra14]"	1
"diagnose"	1
"diagnosis/beginning"	1
"diameter"	1
"diamino-pyrimidine"	1
"diarrheic"	1
"diarrhoea)"	1
"die"	1
"differs"	1
"difficulty"	1
"diffused"	1
"diffusive"	1
"digestate=1106‚±771"	1
"digested"	1
"digesters"	1
"digesters)"	1
"dilatation"	1
"diletti@izs"	1
"diluca@iss"	1
"dilution"	1
"dimension"	1
"dimensions"	1
"diode"	1
"dioxin"	1
"dioxins"	1
"diphtheritic"	1
"disadvantage"	1
"disadvantages"	1
"disandro@sanita"	1
"discharge"	1
"disclose"	1
"discontinuous"	1
"discouraged"	1
"discrete"	1
"discriminant"	1
"discriminated"	1
"discuss"	1
"discusses"	1
"disease-induced"	1
"disease-related"	1
"disinfected"	1
"dismantling"	1
"dispersal"	1
"display"	1
"dispnoea)"	1
"disposal"	1
"disposed"	1
"dissected"	1
"dissecting"	1
"dissociation"	1
"dissolved"	1
"distav"	1
"distinguishing"	1
"distribution)"	1
"distributor"	1
"district"	1
"disulphide"	1
"divalent"	1
"diverge"	1
"divergent"	1
"diversification"	1
"diversified"	1
"diversifying"	1
"divisione"	1
"dna-sequenced"	1
"dna)"	1
"documenting"	1
"dog)"	1
"doing"	1
"dolores"	1
"dolphins"	1
"domains"	1
"domestica)"	1
"domestics"	1
"dominated"	1
"dominating"	1
"dominga"	1
"donation"	1
"donations"	1
"donovani"	1
"dosages"	1
"dose-dependent"	1
"dositeja"	1
"double-infection"	1
"double-locus"	1
"doubts"	1
"dovecotes"	1
"down-regulate"	1
"down-regulated"	1
"downregulate"	1
"dr"	1
"dramatic"	1
"dramatically"	1
"drastic"	1
"drastically"	1
"drawing"	1
"drift"	1
"drive"	1
"droplet"	1
"droppings"	1
"drought"	1
"drowning"	1
"dry-off"	1
"dryer"	1
"dse"	1
"dse=91%"	1
"dsm27005(t)"	1
"dsm27451(t)"	1
"dsp"	1
"dsp=77%"	1
"du"	1
"dual-luciferase"	1
"duplications"	1
"dusi@izsler"	1
"dynamically"	1
"dysentery"	1
"dysfunctions"	1
"dysregulate"	1
"e-r)"	1
"e/b"	1
"e276"	1
"e278"	1
"e307"	1
"each)"	1
"ear-tagged"	1
"ears"	1
"earth"	1
"ease"	1
"easier"	1
"ebh)"	1
"ebhs-like"	1
"ec-c18"	1
"ec50"	1
"ecolog„≠a"	1
"ecologically-grounded"	1
"economical"	1
"economy"	1
"ecosystem"	1
"ecotypes"	1
"ectoparasites"	1
"edelhertweg"	1
"edificio"	1
"ediii"	1
"edta"	1
"edward"	1
"efficacious"	1
"efsa"	1
"eh26"	1
"eighty"	1
"eighty-five"	1
"elaborate"	1
"elderly"	1
"electric"	1
"electrolyte"	1
"electromagnetic"	1
"eli"	1
"elicitation"	1
"elicited"	1
"elisabetta"	1
"elliptic"	1
"eluates"	1
"elucidate"	1
"elucidating"	1
"elution"	1
"emaciations"	1
"emanuela"	1
"embryos"	1
"emerge"	1
"emergences"	1
"emergent"	1
"emiliana"	1
"emphasise"	1
"emphasize"	1
"emphasizes"	1
"emphysema"	1
"empirical"	1
"emulsion"	1
"enables"	1
"encephalopathy"	1
"encountered"	1
"endangered"	1
"endosulfan"	1
"endotoxin"	1
"energetic"	1
"enforcement"	1
"enforcing"	1
"engagement"	1
"engulf"	1
"enigmatic"	1
"enlarged"	1
"enormous"	1
"enriched"	1
"entailed"	1
"entangled"	1
"entered"	1
"enterobacter"	1
"enterobacterial"	1
"enterocolitica-"	1
"enterocytes"	1
"enteropathogen"	1
"enterotoxins"	1
"enteroviruses"	1
"enterprises"	1
"entry"	1
"enumerated"	1
"enveloped"	1
"environ"	1
"epimer"	1
"epitheliotropic"	1
"epizootic"	1
"epizootics"	1
"equal"	1
"equilibria"	1
"equipment)"	1
"equivalents"	1
"er-mitochondrial"	1
"eradicate"	1
"eradicated"	1
"eradicating"	1
"erect"	1
"erection"	1
"erna"	1
"error"	1
"ertapenem"	1
"erythrogenic"	1
"esat6"	1
"esbl"	1
"esbl-producing"	1
"esc-r"	1
"esc-resistance"	1
"esi-interfaced"	1
"esnip3"	1
"esposito@cert"	1
"espression"	1
"establishes"	1
"estimating"	1
"estonia"	1
"etc"	1
"ethanol"	1
"ethnic"	1
"etiologic"	1
"euro"	1
"euro)"	1
"europaeus"	1
"euthanasia"	1
"evaluating"	1
"evaluation)"	1
"evaporated"	1
"evapotranspiration"	1
"evasion"	1
"evenly"	1
"eventually"	1
"evets"	1
"evidencing"	1
"evolving"	1
"exacerbation"	1
"examinations"	1
"examine"	1
"examines"	1
"exceed"	1
"exceeded"	1
"excessively"	1
"exclude"	1
"excluded"	1
"excluding"	1
"exclusive"	1
"excreta"	1
"excreted"	1
"execution"	1
"exhibitions"	1
"exhibits"	1
"exist"	1
"existing"	1
"expanding"	1
"expectoration"	1
"expensive"	1
"experience"	1
"experimentally-contaminated"	1
"experimentation"	1
"experiments)"	1
"expert"	1
"expertise"	1
"explains"	1
"explanatory"	1
"exploit"	1
"exploits"	1
"explores"	1
"exponential"	1
"export"	1
"export)"	1
"exposition"	1
"exposures"	1
"express"	1
"expresses"	1
"expressing"	1
"extended-spectrum"	1
"extended-spectrum-Ó≤-lactamases"	1
"extends"	1
"extensively"	1
"extra"	1
"extraintestinal"	1
"extrapulmonary"	1
"extreme"	1
"eyes"	1
"f)"	1
"f_tamarozzi@yahoo"	1
"f18-etec"	1
"f4-"	1
"f4+"	1
"f41)"	1
"f41]"	1
"f52/70"	1
"fabs"	1
"faccin@izsler"	1
"facing"	1
"factor-Ó∫b"	1
"facultad"	1
"fairly"	1
"fairs"	1
"falko"	1
"false"	1
"familiaris)"	1
"fanin"	1
"fao"	1
"fao/who"	1
"farmacopeia"	1
"farmers)"	1
"farrow-to"	1
"farrow-to-wean"	1
"fat)"	1
"fatality"	1
"fate"	1
"faulty"	1
"favored"	1
"fbos"	1
"feasibility"	1
"featuring"	1
"febantel"	1
"february-march"	1
"federation"	1
"fedrizzi@izsler"	1
"feeder"	1
"feet"	1
"fermentation"	1
"fermented"	1
"fermenter"	1
"ferrantelli@izssicilia"	1
"ferrara"	1
"ferrari@unimi"	1
"ferrarini@izsler"	1
"ferretti@izsler"	1
"fertilizers"	1
"fetal"	1
"fetscherstrasse"	1
"fever\""	1
"fevers"	1
"fi"	1
"fibroplasia"	1
"fibrosis"	1
"field-collected"	1
"fifteen"	1
"fifty-seven"	1
"fifty-six"	1
"fill"	1
"filled"	1
"filter"	1
"filtration"	1
"fin"	1
"financial"	1
"find"	1
"fine-tuning"	1
"finger-"	1
"finger-like"	1
"fingerprints"	1
"finisher"	1
"fiorentino"	1
"firmicutes"	1
"firstly"	1
"fischer"	1
"fits"	1
"five-year"	1
"fixation"	1
"flag"	1
"flavicollis"	1
"flaviviridae"	1
"flavouring)"	1
"flesh"	1
"flies-have"	1
"floating"	1
"flu"	1
"flubendazole"	1
"flumequine"	1
"fluorochromes"	1
"fluorometric"	1
"fmd-free"	1
"fmdvs"	1
"fmontarsi@izsvenezie"	1
"focal"	1
"folds"	1
"follow"	1
"foni@bs"	1
"food-"	1
"food-chain"	1
"food-processing"	1
"foodstuff"	1
"foot-and"	1
"footpad"	1
"force"	1
"forefront"	1
"formagelle"	1
"formal"	1
"formalin-inactivated"	1
"format"	1
"formic"	1
"formula)"	1
"formulas"	1
"forthcoming"	1
"forty-five"	1
"forty-seven"	1
"forty-three"	1
"forward"	1
"foster"	1
"fostering"	1
"foulbrood"	1
"founded"	1
"four-hundred"	1
"fox"	1
"fractions"	1
"frame"	1
"franco"	1
"frankfurter"	1
"frederik"	1
"free-living"	1
"freie"	1
"french"	1
"freshly-processed"	1
"friability"	1
"friesians"	1
"friuli"	1
"fructicola"	1
"fruits"	1
"ftnf002-00)"	1
"fulfilled"	1
"full-genome"	1
"full-information"	1
"full-scale"	1
"fumarate)"	1
"functionally"	1
"fungal"	1
"fused"	1
"fusing"	1
"fv"	1
"g(-1)"	1
"g1b"	1
"g5"	1
"g„©n„©ral"	1
"gabai@unipd"	1
"gaetano"	1
"gaffuri@bs"	1
"gains"	1
"galletti@izsler"	1
"galliformes"	1
"gallinacea"	1
"gallopavo)"	1
"game"	1
"garbage"	1
"garda"	1
"garinii"	1
"garrets"	1
"gasc„≥n"	1
"gasparini@izsler"	1
"gasping"	1
"gastritis"	1
"gatambe"	1
"gather"	1
"gaulle"	1
"gavier-widen@sva"	1
"gbinato@izsvenezie"	1
"gc-specific"	1
"gc)"	1
"gcapelli@izsvenezie"	1
"ge-deleted"	1
"gears"	1
"gene)"	1
"genera"	1
"generate"	1
"generating"	1
"generic"	1
"genetic-based"	1
"genetico"	1
"genetics"	1
"genomica"	1
"genotypically"	1
"geoghegan@sydney"	1
"geographically-restricted"	1
"georeferenced"	1
"georeferencing"	1
"german"	1
"ggt"	1
"ghislaine"	1
"ghp"	1
"gi/ge-negative"	1
"giada"	1
"giannina"	1
"giardiello@izsler"	1
"giessen"	1
"gills"	1
"gilt"	1
"gino"	1
"gioia_losi@yahoo"	1
"giovannini@izsler"	1
"gipa"	1
"giulietta"	1
"gloves"	1
"glu)"	1
"glucose"	1
"glucuronate"	1
"glucuronide"	1
"glutamate"	1
"glycemia"	1
"glycogen"	1
"glycohydrolase"	1
"glycohydrolases"	1
"glycosaminoglycans"	1
"gmo"	1
"gmp"	1
"gnathostoma"	1
"gnathostomiasis"	1
"goldcoast"	1
"goods"	1
"got"	1
"gotto"	1
"governing"	1
"governmental"	1
"grade"	1
"gradual"	1
"gradually"	1
"gramsci"	1
"gran"	1
"granulomas"	1
"grasland@anses"	1
"grasp"	1
"grated"	1
"grbe@vet"	1
"greatest"	1
"greece"	1
"greek"	1
"grey-white"	1
"groeselenberg"	1
"groove"	1
"grosseto"	1
"grossly"	1
"grounds"	1
"grouping"	1
"growers"	1
"grown"	1
"gsea-snp"	1
"gsi"	1
"guandong/xindadi"	1
"guerino"	1
"guglielmo"	1
"gulf"	1
"gwas"	1
"gynecology"	1
"gyra"	1
"h10-h16)"	1
"h11n6"	1
"h1hun2"	1
"h1n1/2009"	1
"h1n1or"	1
"h1n1v"	1
"h1n2sivs)"	1
"h2n3"	1
"h3n1"	1
"h3n2-free"	1
"h3n8-infected"	1
"h57d"	1
"h5n3"	1
"h6-h8"	1
"h6n5"	1
"h6n8"	1
"h7n1"	1
"h7n3-seropositive"	1
"h9"	1
"ha-"	1
"ha-subtypes"	1
"ha-subtyping"	1
"ha2"	1
"habitats"	1
"habits"	1
"haccp"	1
"haemagglutination"	1
"haemocytosis"	1
"haemolysis"	1
"haemophilus"	1
"hai"	1
"hairpin"	1
"hall"	1
"hampers"	1
"hamster"	1
"handle"	1
"happened"	1
"happens"	1
"haptoglobin"	1
"harboring"	1
"harbour"	1
"hardening"	1
"harderian"	1
"hardware"	1
"hare)"	1
"harmonization"	1
"harmonized"	1
"hav-contaminated"	1
"hay"	1
"hay-based"	1
"hazard"	1
"hazardous"	1
"heads"	1
"healing"	1
"heavy-gilt"	1
"helical"	1
"helices"	1
"helmholtz"	1
"hemagglutination-inhibition"	1
"hemagglutinin-pseudotype"	1
"hematological"	1
"hematopoietic"	1
"hemn_21"	1
"hemoagglutination"	1
"hens"	1
"hepatocellular"	1
"hepatosplenomegaly"	1
"herbicides"	1
"herd)"	1
"herds)"	1
"herpesviruses"	1
"heterogeneous"	1
"heterogenicity"	1
"heterozygosity"	1
"hev-orf2"	1
"hev-positive"	1
"hev-specific"	1
"hexagonal"	1
"hexagonus"	1
"heym"	1
"hhs"	1
"higer"	1
"high-"	1
"high-affinity"	1
"high-grade"	1
"high-level"	1
"high-pressure"	1
"high-quality"	1
"high-virulence"	1
"high-yielding"	1
"higher)"	1
"hindrance"	1
"hinton"	1
"hipposideros"	1
"hipposideros)"	1
"histocompatibility"	1
"histopathology"	1
"historic"	1
"hlb"	1
"hn"	1
"ho"	1
"hobby"	1
"hobi-like"	1
"hog"	1
"holding"	1
"holes"	1
"holmes@sydney"	1
"homemade"	1
"homogeneity"	1
"honeys"	1
"hoods"	1
"hope"	1
"horseradish"	1
"horseshoe"	1
"hospitalization"	1
"host-determined"	1
"host-gut"	1
"host-salmonella"	1
"hosted"	1
"houtenae"	1
"hsp65"	1
"huedo@unimi"	1
"human-derived)"	1
"human-swine"	1
"human)"	1
"humidity"	1
"hundreds"	1
"hunter-harvested"	1
"hyalinosis"	1
"hyaluronate"	1
"hyaluronidase"	1
"hybridise"	1
"hybridization"	1
"hybridomas"	1
"hydraulic"	1
"hydrochloride"	1
"hydrolysis"	1
"hydrophobic"	1
"hydrostatic"	1
"hydroxide"	1
"hygi„®ne"	1
"hygienically"	1
"hyopneumoniae-free"	1
"hypercatabolism"	1
"hyperplasia"	1
"hyphenated"	1
"hypo-diploid"	1
"hypothermia"	1
"hypotheses"	1
"hypothesised"	1
"hypothesize"	1
"hypothized"	1
"i-)"	1
"i-24100"	1
"Ó¶spbo"	1
"Óíeta-lactamase"	1
"Óîod"	1
"Óîod600nm"	1
"Ó±-"	1
"Ó±-helical"	1
"Ó±1-acid"	1
"Ó±vÓ≤6"	1
"Óºm)"	1
"Óºmax"	1
"i142k"	1
"Ó≤-catenin"	1
"Ó≤-catenin)"	1
"Ó≤-defensin"	1
"Ó≤-glucuronidase-positive"	1
"Ó≤-lactamase"	1
"Ó≤d1"	1
"Ó≤d4"	1
"Ó≥-globulin"	1
"Ó≥-globulins"	1
"Ó≥/Ó¥"	1
"i5"	1
"ictalurid"	1
"id"	1
"idal(‚Æ)"	1
"idea"	1
"identification)"	1
"identities"	1
"idexx"	1
"idv/swine/italy/199724-3/2015"	1
"idvet"	1
"idvs"	1
"ifn-Ó±/tnf-Ó±"	1
"ifn-Ó±1"	1
"ifn-Ó±2"	1
"ifn-Ó±3"	1
"ifns-Ó±11"	1
"ifns-Ó±2"	1
"ig"	1
"igg-positive"	1
"igg1"	1
"ignored"	1
"ignoring"	1
"iguanas"	1
"iia"	1
"iib"	1
"iic"	1
"il-10"	1
"il-1Ó±"	1
"il-1r8"	1
"illicit"	1
"illumina"	1
"ilt"	1
"imaging"	1
"imbalance"	1
"imi"	1
"immigrants"	1
"immigrating"	1
"immunity-based"	1
"immunization"	1
"immunized"	1
"immunoblotting"	1
"immunodeficiency"	1
"immunodiagnostics"	1
"immunofluorescent"	1
"immunogenicity"	1
"immunoglobulins"	1
"immunomediated"	1
"immunomodulators"	1
"immunomodulatory"	1
"immunopathogenesis"	1
"immunoprecipitation"	1
"immunosuppressed"	1
"immunosuppression"	1
"immunosuppressive"	1
"immunotoxic"	1
"impacted"	1
"impacts"	1
"impair"	1
"impairment"	1
"imperative"	1
"implanted"	1
"implements"	1
"implies"	1
"importantly"	1
"imported"	1
"imposed"	1
"impossibility"	1
"impossible"	1
"imprinting"	1
"improves"	1
"improving"	1
"in-process"	1
"in-silico"	1
"in‚†situations"	1
"inability"	1
"inactivate"	1
"inactivates"	1
"inadequately"	1
"inasmuch"	1
"incidence)"	1
"inclination"	1
"included)"	1
"inclusions"	1
"inconvenience"	1
"increment)"	1
"incursion"	1
"india"	1
"indian"	1
"indication"	1
"indications"	1
"indirectly"	1
"indiscriminate"	1
"indistinguishable"	1
"indoleamine"	1
"indoleamine-pyrrole"	1
"indoors"	1
"inducer"	1
"inducible"	1
"induction-dependent"	1
"industrialization"	1
"industrially"	1
"industrielaan"	1
"inexpensive"	1
"infant"	1
"inferred"	1
"infestation"	1
"infestations"	1
"infettive"	1
"infiltrating"	1
"infiltration)"	1
"inflamed"	1
"inflammo-metabolic"	1
"inflammometabolic"	1
"inflation"	1
"influences"	1
"influenzavirus"	1
"informed"	1
"infrared"	1
"infrastructured"	1
"infrastructures"	1
"ingestates"	1
"ingestion"	1
"inhibits"	1
"initiation"	1
"initiatives"	1
"injections"	1
"injured"	1
"injuries"	1
"injury"	1
"innocua"	1
"inorganic"	1
"insect"	1
"insect-only"	1
"insect-specific"	1
"insertions"	1
"instability"	1
"instituted"	1
"institution"	1
"institutions"	1
"instrument-mediated"	1
"insufficiently"	1
"insular"	1
"integral"	1
"integrating"	1
"integrin"	1
"integument"	1
"intensity"	1
"intensive-farming"	1
"intensively"	1
"intention"	1
"inter-assay"	1
"inter-day"	1
"interested"	1
"interfered"	1
"interferon-alpha"	1
"interferon-gamma-secreting"	1
"interferon-gamma)"	1
"interleukin-8"	1
"intermediates"	1
"interpret"	1
"interpreted"	1
"interrogate"	1
"interruption"	1
"interspersion"	1
"interstitial"	1
"intervals)"	1
"interviews"	1
"intoxications"	1
"intra-day"	1
"intra-herd"	1
"intra-mammary"	1
"intra-peritoneal"	1
"intra-subtype"	1
"intracellulare)"	1
"intracerebrally"	1
"intragenomic"	1
"intramammarily"	1
"intramuscular"	1
"intraperitoneal"	1
"intratracheal"	1
"intratype"	1
"inv"	1
"invade"	1
"invasiveness"	1
"invernizzi"	1
"inversely"	1
"invertebrates"	1
"invested"	1
"investigaci„≥n"	1
"investment"	1
"investments"	1
"Ó∫"	1
"iodide"	1
"iodopropynyl"	1
"ionization-electrospray-nist"	1
"ionization-time"	1
"ions"	1
"ipsn"	1
"ir"	1
"irregular"	1
"irregularly"	1
"irrelevant"	1
"irritation"	1
"is900)"	1
"isolate)"	1
"isolating"	1
"isolations"	1
"isots13136"	1
"isotyping"	1
"israel"	1
"issued"	1
"italia"	1
"italiani"	1
"italy-particularly"	1
"items"	1
"its1/its2"	1
"iu"	1
"iv/v"	1
"ivb"	1
"ivs"	1
"izs-brescia"	1
"izsle@iperbole"	1
"izsmportici"	1
"izsve"	1
"j"	1
"jabrantes@cibio"	1
"jacques"	1
"janzour"	1
"japan"	1
"jaume"	1
"jejuni-positive"	1
"jemma"	1
"jeopardized"	1
"jiangsu"	1
"jmp@ebd"	1
"johne"	1
"jordi@ebd"	1
"journey"	1
"jsapuri@hotmail"	1
"judged"	1
"judgement"	1
"juice"	1
"justified"	1
"justifies"	1
"justify"	1
"justus"	1
"juvenile"	1
"juveniles"	1
"juxtapositions"	1
"kanamicin"	1
"kappa"	1
"karyotype"	1
"kasia"	1
"kathmandu"	1
"kb"	1
"kb)"	1
"kdna"	1
"keds"	1
"keeping"	1
"kernel"	1
"kg)"	1
"kg‚Åª‚π)"	1
"killing"	1
"kind"	1
"kinetic"	1
"kinetoplastid"	1
"kirby-bauer"	1
"km"	1
"km3"	1
"knife"	1
"knob-like"	1
"koala"	1
"koalas"	1
"kpc-producing"	1
"krt5"	1
"kt15"	1
"kuhlii"	1
"kuhlii)"	1
"kwe)"	1
"l-type"	1
"l(-1)"	1
"l141f"	1
"lab"	1
"labelled"	1
"labile"	1
"laboratorio"	1
"laborious"	1
"labour"	1
"lacked"	1
"lactate"	1
"ladder-like"	1
"lag"	1
"lagoviruses"	1
"laguna"	1
"lake"	1
"lamellar"	1
"lameness"	1
"laminitis)"	1
"lanfranchi@unimi"	1
"lanka"	1
"lapinized"	1
"largo"	1
"laryngotracheitis"	1
"lasalocid"	1
"lasting"	1
"lastly"	1
"latin-square"	1
"latu"	1
"latvia"	1
"laura"	1
"laxa"	1
"layers"	1
"lc-iac"	1
"lc/ms(n)"	1
"le-pendu@univ-nantes"	1
"leaders"	1
"leadership"	1
"leadership)"	1
"leads"	1
"lean"	1
"left"	1
"legall-recule@anses"	1
"legislation"	1
"leipzig"	1
"leishmaniosis"	1
"lelystad"	1
"lemurs"	1
"lesion"	1
"leucine"	1
"leukaemia"	1
"leukocidin"	1
"leukopenia"	1
"level)"	1
"liebig"	1
"life-cycle"	1
"lifespan"	1
"ligament"	1
"light"	1
"lights"	1
"liguria)"	1
"limitations)"	1
"lincosamides"	1
"line)"	1
"lineage-specific"	1
"lineage)"	1
"lined"	1
"lines)"	1
"links"	1
"linnaeus"	1
"lipid"	1
"lipopolysaccharide"	1
"lipopolysaccharides"	1
"liposomal"	1
"liquid-chromatography"	1
"listed"	1
"lithuania"	1
"litters"	1
"lived"	1
"livers"	1
"livia"	1
"livingstone"	1
"lizard"	1
"lizards"	1
"lle"	1
"llg"	1
"loaded"	1
"loan"	1
"lobes"	1
"localities"	1
"localization"	1
"localized"	1
"locally"	1
"lod"	1
"log(10)"	1
"lombardi@izsler"	1
"lombardo@libero"	1
"lomonaco@fda"	1
"long-lasting"	1
"long-lived"	1
"long)"	1
"longevity"	1
"look-alike"	1
"loosing"	1
"loq)"	1
"lorenzo"	1
"lots"	1
"low-"	1
"low-endemic"	1
"low-expression"	1
"low-level"	1
"low-pathogenic"	1
"low-ph-induced"	1
"low-resolution"	1
"low-titered"	1
"low-yielding"	1
"lowered"	1
"lowering"	1
"lowly"	1
"lps-stimulated"	1
"luini@izsler"	1
"luminex"	1
"luppi@izsler"	1
"lupus"	1
"lupus)"	1
"lusitaniae)"	1
"lx)"	1
"lying"	1
"lyme"	1
"lymph-nodes"	1
"lymphocyte"	1
"lymphocytes)"	1
"lymphocytopenia"	1
"lymphomononuclear"	1
"lymphoreticular"	1
"lypopolysaccharides"	1
"lysates"	1
"lysine"	1
"lysosomotropic"	1
"m-gene-specific"	1
"m(1)"	1
"m(2)/100"	1
"m137t"	1
"m2"	1
"m„©decine"	1
"mab-epitope"	1
"mab-resistant"	1
"mac"	1
"macerated"	1
"macro-area"	1
"macrolide"	1
"macrorestriction-pfge"	1
"macroscopic"	1
"macroscopically"	1
"macrosteatosis"	1
"madin"	1
"madine"	1
"maerk@uibk"	1
"magnino@bs"	1
"magnino@izsler"	1
"magpies"	1
"magro@unimi"	1
"maize"	1
"makers"	1
"makes"	1
"malthusian"	1
"mamadori@bs"	1
"mammalian-adapted"	1
"mammals)"	1
"man"	1
"manifestations"	1
"manipulated"	1
"manner"	1
"manual"	1
"manuel"	1
"map-is900"	1
"map-positive"	1
"mara"	1
"marco_bobba@yahoo"	1
"marco_farioli@regione"	1
"mareef@arc"	1
"maria"	1
"mariacesarina"	1
"marinade"	1
"marinated"	1
"marinating)"	1
"marination"	1
"mariovittorio"	1
"markets"	1
"marks"	1
"martinelli@izsler"	1
"martini"	1
"maryland"	1
"masks"	1
"mastitis-causing"	1
"mastitis)"	1
"mastitis/udder"	1
"matching"	1
"maternally"	1
"mathematical"	1
"matrices"	1
"mature"	1
"mauritius"	1
"mauro"	1
"maximal"	1
"maximize"	1
"mcr"	1
"mcr-1-negative"	1
"mcr-screening"	1
"mda"	1
"mdr"	1
"meal"	1
"meaningful"	1
"measuring"	1
"meats"	1
"meca-specific"	1
"mechanism(s)"	1
"media-interna"	1
"medial"	1
"mediated"	1
"mediating"	1
"mediators"	1
"medications"	1
"meets"	1
"melatonin-mediated"	1
"melophagium"	1
"membrane-porating"	1
"memory"	1
"meningitis"	1
"meningoencephalitis"	1
"menotta@izsler"	1
"mental"	1
"mer)"	1
"mere"	1
"merialdi@bs"	1
"merialdi@izsler"	1
"mesentery"	1
"messina"	1
"mester"	1
"meta-analyses)"	1
"metabolic/digestive"	1
"metabolite"	1
"metabolites"	1
"metagenomics"	1
"metaldehyde"	1
"metaphylactic"	1
"metazoans"	1
"methamidophos"	1
